"MMDH_RICHNESS","MMDH_RICHNESS_SCORE","MMDH_EPT_RICH","MMDH_EPT_SCORE","MMDH_HBI_INDEX","MMDH_HBI_SCORE","MMDH_SHANNON","MMDH_SHANNON_SCORE","MMDH_BIO_ASMT_PROFILE_SCORE","MMDH_PCT_MODEL_AFFINITY","MMDH_PCT_MODEL_AFFINITY_SCORE","MMDH_NUTRIENT_BIOTIC_INDEX_P","MMDH_NBI_P_SCORE","MMDH_NCO_RICH","MMDH_NCO_RICH_SCORE","MACRO_SPECIES_SAMP_INF_HIST_ID","MMDH_PCT_DOMINANCE_3","MMDH_PCT_DOMINANCE_3_SCORE"
21,5.88,"7","5.91",4.89,7.01,"","",4.83,"37","2.98","7.06","2.35","","","07-SKAN-2.2_20010912_1_1","",""
17,4.56,"3","3.61",4.85,7.06,"","",6.03,"65","7.6","5.07","7.32","","","07-YAWG-2.3_20010912_1_1","",""
20,5.59,"9","6.82",3.88,8.12,"","",6.75,"77","8.75","6.21","4.47","","","07-OWAS-2.5_20010912_1_1","",""
24,6.76,"7","5.91",5.73,5.96,"","",5.91,"62","7.1","6.48","3.8","","","07-STN7-3.4_20010912_1_1","",""
25,7.06,"11","8",4.84,7.08,"","",6.4,"51","5.32","6.18","4.55","","","07-CAYG-4.1_20010912_1_1","",""
23,6.47,"7","5.91",6.19,5.39,"","",5.69,"69","7.98","6.91","2.72","","","07-WDCR-8.8_20010912_1_1","",""
10,2.31,"5","4.72",4.96,6.92,"","",3.9,"33","2.24","6.68","3.3","","","07-TOTA-0.8_20010913_1_1","",""
25,7.06,"11","8",4.35,7.65,"","",6.93,"57","6.29","5.73","5.67","","","07-VIRG-0.8_20010913_1_1","",""
20,5.59,"10","7.27",5.73,5.96,"","",5.13,"44","4.11","6.92","2.7","","","07-SCON-0.9_20010913_1_1","",""
20,5.59,"14","9.5",4.57,7.41,"","",6.97,"67","7.79","6.18","4.55","","","07-FALL-1.2_20010913_1_1","",""
22,6.18,"13","9",4.37,7.63,"","",7.18,"72","8.27","6.08","4.8","","","07-BNUT-20.6_20010913_1_1","",""
19,5.29,"8","6.36",5.38,6.4,"","",5.35,"54","5.81","6.85","2.88","","","07-ONEI-8.6_20010913_1_1","",""
6,0,"0","0",9.04,2.4,"1.40098003","0",0.6,"","","","","","","07-SEOS-38.0_20010926_2_1","",""
11,2.14,"1","1.5",7.58,6.05,"1.9493095","2.25",2.98,"","","","","","","07-SEOS-53.0_20010926_2_1","",""
12,2.95,"4","6",9.36,1.6,"1.704736846","1.02",2.89,"","","","","","","07-CCAN-80.1_20010926_2_1","",""
12,2.95,"0","0",7.97,5.08,"0.22658474","0",2.01,"","","","","","","07-CCAN-99.8_20010926_2_1","",""
25,9.5,"9","9.5",7.53,6.17,"3.538040929","10",8.79,"","","","","","","07-ONID-0.7_20010927_2_1","",""
19,6.36,"3","4.5",8.37,4.08,"2.005596457","2.53",4.37,"","","","","","","07-SEOS-22.4_20010927_2_1","",""
17,5.45,"3","4.5",7.24,6.9,"3.146377092","8.23",6.27,"","","","","","","07-OSWE-5.2_20010927_2_1","",""
31,8.89,"9","6.82",4.99,6.89,"","",6.63,"61","6.94","6.55","3.63","","","07-NETL-2.9_20020716_1_1","",""
17,4.56,"3","3.61",6.07,5.54,"","",4.28,"52","5.48","7.11","2.22","","","07-FLNT-21.5_20020716_1_1","",""
20,5.59,"4","4.17",6.3,5.25,"","",4.94,"58","6.45","6.7","3.25","","","07-FLNT-27.2_20020716_1_1","",""
28,8.06,"9","6.82",5.62,6.1,"","",5.97,"58","6.45","7.04","2.4","","","07-FLNT-3.6_20020716_1_1","",""
20,5.59,"4","4.17",5.04,6.83,"","",5.56,"55","5.97","5.9","5.25","","","07-FLNT-33.3_20020716_1_1","",""
23,6.47,"12","8.5",3.71,8.29,"","",7.7,"70","8.08","5.13","7.18","","","07-FLNT-38.5_20020716_1_1","",""
19,5.29,"5","4.72",4.93,6.96,"","",5.17,"53","5.65","6.7","3.25","","","07-FLNT-8.7_20020716_1_1","",""
8,1.54,"3","3.61",9.63,0.62,"","",1.15,"15","0","9.72","0","","","07-CRAN-1.8_20020717_1_1","",""
19,5.29,"7","5.91",5.41,6.36,"","",5.24,"53","5.65","6.8","3","","","07-OWAS-11.0_20020717_1_1","",""
19,5.29,"8","6.36",5.07,6.79,"","",5.68,"66","7.69","7.1","2.25","","","07-OWAS-12.4_20020717_1_1","",""
21,5.88,"6","5.45",4.98,6.9,"","",5.08,"47","4.6","6.97","2.58","","","07-OWAS-2.5_20020717_1_1","",""
19,5.29,"7","5.91",5.1,6.75,"","",5,"49","4.92","7.15","2.12","","","07-CRAN-3.0_20020717_1_1","",""
19,5.29,"7","5.91",5.4,6.38,"","",5.38,"59","6.61","6.91","2.72","","","07-OWAS-4.0_20020717_1_1","",""
23,6.47,"8","6.36",5.4,6.38,"","",5.73,"59","6.61","6.87","2.82","","","07-OWAS-5.8_20020717_1_1","",""
19,5.29,"6","5.45",5.33,6.46,"","",5.19,"58","6.45","7.09","2.28","","","07-OWAS-9.7_20020717_1_1","",""
13,3.38,"4","4.17",4.99,6.89,"","",3.64,"36","2.82","7.63","0.93","","","07-CANA-3.5_20020812_1_1","",""
16,4.26,"3","3.61",6.03,5.59,"","",3.77,"46","4.44","7.61","0.97","","","07-WHOS-0.3_20020820_1_1","",""
23,6.47,"11","8",4.29,7.71,"","",7.3,"71","8.17","5.53","6.17","","","07-SCRB-0.8_20020820_1_1","",""
26,7.35,"11","8",5.49,6.26,"","",6.31,"59","6.61","6.66","3.35","","","07-SMON-1.6_20020820_1_1","",""
24,6.76,"7","5.91",5.39,6.39,"","",5.3,"60","6.77","7.74","0.65","","","07-GNAR-22.2_20020820_1_1","",""
18,4.85,"2","3.06",5.53,6.21,"","",4.07,"47","4.6","7.34","1.65","","","07-COSP-1.9_20020821_1_1","",""
28,8.06,"16","10",3.68,8.32,"","",8.49,"73","8.37","4.78","7.72","","","07-MADR-1.0_20020821_1_1","",""
19,5.29,"5","4.72",4.79,7.14,"","",6.11,"84","9.42","6.41","3.97","","","07-WDCR-16.6_20020821_1_1","",""
25,9.5,"4","6",6.91,5.15,"","",7.16,"","","","","11","8","07-FSHO-2.3_20020821_6_1","",""
16,4.26,"7","5.91",5.38,6.4,"","",5.07,"63","7.26","7.39","1.53","","","07-OWAS-2.5_20020821_1_1","",""
21,5.88,"8","6.36",5.16,6.67,"","",5.28,"53","5.65","7.27","1.83","","","07-SCON-3.6_20020821_1_1","",""
17,4.56,"0","0",6.51,4.99,"","",2.6,"33","2.24","7.51","1.23","","","07-CRAN-1.8_20030801_1_1","",""
18,4.85,"4","4.17",5.02,6.85,"","",4.38,"40","3.47","6.97","2.58","","","07-CRAN-2.2_20030801_1_1","",""
27,7.78,"9","6.82",5.2,6.62,"","",5.82,"50","5.16","6.91","2.72","","","07-CRAN-3.0_20030801_1_1","",""
13,3.38,"2","3.06",6.24,5.32,"","",3.09,"35","2.66","7.59","1.03","","","07-CRAN-1.8_20040709_1_1","",""
21,5.88,"6","5.45",5.22,6.6,"","",5.14,"49","4.92","6.86","2.85","","","07-CRAN-3.0_20040709_1_1","",""
18,4.85,"13","9",2.31,9.69,"","",7.55,"51","5.32","3.6","8.9","","","07-COLK-1.3_20040922_1_1","",""
20,5.59,"6","5.45",4.81,7.11,"","",5.34,"56","6.13","7.03","2.42","","","07-VIRG-0.8_20050726_1_1","",""
20,5.59,"8","6.36",5.22,6.6,"","",5.5,"51","5.32","6.54","3.65","","","07-SMON-1.6_20050726_1_1","",""
23,6.47,"10","7.27",3.64,8.36,"","",7.29,"71","8.17","5.53","6.17","","","07-VIRG-11.5_20050726_1_1","",""
22,6.18,"5","4.72",5.71,5.99,"","",4.58,"40","3.47","6.99","2.52","","","07-SMON-11.8_20050726_1_1","",""
16,4.26,"5","4.72",4.96,6.92,"","",5.27,"64","7.42","6.78","3.05","","","07-SMON-21.5_20050726_1_1","",""
23,6.47,"12","8.5",4.74,7.2,"","",7.46,"73","8.37","5.29","6.78","","","07-CANA-21.6_20050726_1_1","",""
24,6.76,"15","10",5.08,6.78,"","",7.05,"63","7.26","6.22","4.45","","","07-CANA-23.9_20050726_1_1","",""
16,4.26,"10","7.27",5.49,6.26,"","",5.31,"56","6.13","6.95","2.62","","","07-CANA-26.8_20050726_1_1","",""
19,5.29,"8","6.36",4.69,7.26,"","",5.39,"42","3.79","6.3","4.25","","","07-VIRG-3.5_20050726_1_1","",""
14,3.68,"3","3.61",6.49,5.01,"","",5.49,"69","7.98","5.14","7.15","","","07-CANA-31.2_20050726_1_1","",""
11,2.79,"5","4.72",6,5.62,"","",3.51,"34","2.41","7.2","2","","","07-CANA-32.8_20050726_1_1","",""
15,3.97,"1","1.25",6.8,4.62,"","",2.11,"24","0.69","8.09","0","","","07-CANA-33.5_20050726_1_1","",""
20,5.59,"8","6.36",5.55,6.19,"","",5.22,"51","5.32","6.95","2.62","","","07-SMON-4.9_20050726_1_1","",""
27,7.78,"14","9.5",4.19,7.81,"","",6.62,"45","4.27","6.51","3.73","","","07-VIRG-4.9_20050726_1_1","",""
22,6.18,"5","4.72",5.09,6.76,"","",5.01,"52","5.48","7.24","1.9","","","07-VIRG-4.0_20050726_1_1","",""
27,7.78,"13","9",4.63,7.34,"","",7.28,"63","7.26","5.99","5.02","","","07-VIRG-6.2_20050726_1_1","",""
19,5.29,"7","5.91",5.73,5.96,"","",4.5,"45","4.27","7.58","1.05","","","07-SMON-7.6_20050726_1_1","",""
15,3.97,"3","3.61",5.28,6.52,"","",4.53,"51","5.32","6.7","3.25","","","07-SMON-8.4_20050726_1_1","",""
18,4.85,"4","4.17",6.16,5.42,"","",4.3,"50","5.16","7.23","1.92","","","07-CRAN-1.8_20050727_1_1","",""
26,7.35,"6","5.45",5.4,6.38,"","",5.55,"50","5.16","6.63","3.43","","","07-CRAN-19.1_20050727_1_1","",""
24,6.76,"7","5.91",5.26,6.55,"","",5.6,"59","6.61","7.13","2.18","","","07-CRAN-3.0_20050727_1_1","",""
14,3.68,"6","5.45",5.6,6.12,"","",4.41,"53","5.65","7.53","1.17","","","07-CRAN-7.6_20050727_1_1","",""
12,3.09,"3","3.61",6.21,5.36,"","",3.36,"40","3.47","7.5","1.25","","","07-CRAN-1.8_20060705_1_1","",""
22,6.18,"8","6.36",5.2,6.62,"","",5.63,"59","6.61","7.05","2.38","","","07-CRAN-3.0_20060705_1_1","",""
22,6.18,"6","5.45",5.14,6.7,"","",5.22,"53","5.65","7.16","2.1","","","07-OWLI-12.4_20060706_1_1","",""
19,5.29,"4","4.17",6.27,5.29,"","",4.1,"39","3.31","7.02","2.45","","","07-OWLI-13.8_20060706_1_1","",""
29,8.33,"9","6.82",5.03,6.84,"","",6.86,"72","8.27","6.38","4.05","","","07-OWLI-15.0_20060706_1_1","",""
24,6.76,"9","6.82",4.65,7.31,"","",6.17,"54","5.81","6.33","4.17","","","07-OWLI-3.0_20060706_1_1","",""
20,5.59,"7","5.91",4.83,7.09,"","",4.49,"41","3.63","7.91","0.22","","","07-OWLI-5.3_20060706_1_1","",""
20,5.59,"7","5.91",4.65,7.31,"","",5.07,"43","3.95","6.96","2.6","","","07-OWLI-7.1_20060706_1_1","",""
21,5.88,"5","4.72",5.04,6.83,"","",5.1,"55","5.97","7.16","2.1","","","07-OWLI-9.9_20060706_1_1","",""
20,6.82,"4","6",7.29,6.78,"3.268470318","8.84",7.11,"","","","","","","07-SEOS-38.0_20060720_2_1","",""
26,10,"7","8.5",6.99,7.52,"3.541644917","10",9,"","","","","","","07-CCAN-80.1_20060720_2_1","",""
8,0,"1","1.5",7.6,6,"1.499460168","0",1.88,"","","","","","","07-CCAN-99.8_20060720_2_1","",""
20,6.82,"2","3.5",6.09,9.78,"1.019545939","0",5.03,"","","","","","","07-ONID-0.7_20060721_2_1","",""
18,5.91,"1","1.5",8.09,4.78,"0.96181725","0",3.05,"","","","","","","07-SEOS-22.4_20060721_2_1","",""
15,4.32,"3","4.5",5.51,10,"2.151514597","3.26",5.52,"","","","","","","07-OSWE-5.2_20060721_2_1","",""
31,8.89,"13","9",4.4,7.6,"","",8.13,"71","8.17","5.2","7","","","07-ALDC-0.1_20060725_1_1","",""
24,6.76,"7","5.91",5.27,6.54,"","",5.97,"59","6.61","6.39","4.03","","","07-BUTM-0.1_20060725_1_1","",""
24,6.76,"6","5.45",5.23,6.59,"","",6.31,"81","9.13","6.55","3.63","","","07-CATH-0.1_20060725_1_1","",""
24,6.76,"14","9.5",4.47,7.53,"","",8,"72","8.27","4.55","7.95","","","07-HEMK-0.1_20060725_1_1","",""
16,4.26,"1","1.25",6.35,5.19,"","",2.51,"26","1.03","7.68","0.8","","","07-SUKR-0.1_20060725_1_1","",""
25,7.06,"10","7.27",4.57,7.41,"","",7.27,"72","8.27","5.46","6.35","","","07-ENFD-0.2_20060725_1_1","",""
14,3.68,"7","5.91",4.18,7.82,"","",6.5,"62","7.1","4.51","7.99","","","07-SMIL-0.2_20060725_1_1","",""
19,5.29,"11","8",4.18,7.82,"","",6.55,"68","7.88","6.49","3.77","","","07-KEUK-0.3_20060725_1_1","",""
31,8.89,"13","9",5.32,6.47,"","",7.3,"69","7.98","6.33","4.17","","","07-GLNK-0.6_20060725_1_1","",""
29,8.33,"11","8",3.78,8.22,"","",8.02,"67","7.79","4.76","7.74","","","07-PTRK-0.6_20060725_1_1","",""
27,7.78,"7","5.91",5.37,6.41,"","",6.28,"76","8.65","6.94","2.65","","","07-CASC-0.8_20060725_1_1","",""
29,8.33,"10","7.27",5.1,6.75,"","",7.13,"75","8.56","6.11","4.72","","","07-TGHN-0.8_20060725_1_1","",""
20,5.59,"10","7.27",4.45,7.55,"","",7.31,"69","7.98","4.34","8.16","","","07-FALL-1.2_20060725_1_1","",""
23,6.47,"11","8",4.26,7.74,"","",7.35,"63","7.26","5.09","7.28","","","07-BSWP-1.3_20060725_1_1","",""
25,7.06,"11","8",4.99,6.89,"","",7.25,"79","8.94","5.85","5.38","","","07-SMON-1.6_20060725_1_1","",""
18,4.85,"3","3.61",4.94,6.95,"","",5.19,"54","5.81","6.1","4.75","","","07-WEST-10.3_20060725_1_1","",""
29,8.33,"15","10",4.31,7.69,"","",8.45,"74","8.46","4.75","7.75","","","07-FSHO_E-11.6_20060725_1_1","",""
21,5.88,"10","7.27",4.39,7.61,"","",7.11,"72","8.27","5.4","6.5","","","07-KUKA-2.4_20060725_1_1","",""
28,8.06,"6","5.45",4.8,7.12,"","",6.88,"78","8.85","6.04","4.9","","","07-SGAR-2.5_20060725_1_1","",""
19,5.29,"8","6.36",4.35,7.65,"","",6.14,"58","6.45","6.02","4.95","","","07-NAPL-2.7_20060725_1_1","",""
14,3.68,"3","3.61",6.16,5.42,"","",4.02,"51","5.32","7.18","2.05","","","07-SILR-2.0_20060725_1_1","",""
14,3.68,"2","3.06",5.84,5.83,"","",3.56,"33","2.24","6.8","3","","","07-CANA-32.8_20060725_1_1","",""
25,7.06,"8","6.36",4.48,7.52,"","",7.12,"71","8.17","5.41","6.47","","","07-CAYG-4.1_20060725_1_1","",""
15,3.97,"5","4.72",4.09,7.91,"","",5.2,"44","4.11","5.89","5.28","","","07-DUCH-5.4_20060725_1_1","",""
29,8.33,"10","7.27",4.43,7.57,"","",6.91,"64","7.42","6.42","3.95","","","07-BGST-6.1_20060725_1_1","",""
24,6.76,"7","5.91",4.66,7.3,"","",5.93,"73","8.37","7.47","1.33","","","07-KNDA-0.1_20060726_1_1","",""
25,7.06,"7","5.91",3.28,8.72,"","",6.85,"70","8.08","6.21","4.47","","","07-MACK-0.1_20060726_1_1","",""
19,5.29,"5","4.72",4.49,7.51,"","",6.12,"75","8.56","6.2","4.5","","","07-RDCK-0.1_20060726_1_1","",""
9,1.92,"2","3.06",5.67,6.04,"","",2.97,"35","2.66","7.54","1.15","","","07-BVRK-0.3_20060726_1_1","",""
16,4.26,"4","4.17",5.03,6.84,"","",3.93,"36","2.82","7.38","1.55","","","07-FSHK-0.3_20060726_1_1","",""
22,6.18,"8","6.36",4.24,7.76,"","",6.75,"60","6.77","5.33","6.67","","","07-HALC-0.3_20060726_1_1","",""
21,5.88,"3","3.61",6.24,5.32,"","",4.41,"48","4.76","7.01","2.48","","","07-WHOS-0.3_20060726_1_1","",""
22,6.18,"7","5.91",4.37,7.63,"","",6.03,"60","6.77","6.54","3.65","","","07-BLAN-0.4_20060726_1_1","",""
19,5.29,"9","6.82",5.09,6.76,"","",6.05,"66","7.69","6.52","3.7","","","07-MUDG-0.5_20060726_1_1","",""
17,4.56,"7","5.91",5.43,6.34,"","",5.41,"60","6.77","6.62","3.45","","","07-BLKO-0.6_20060726_1_1","",""
17,4.56,"6","5.45",4.28,7.72,"","",6.86,"73","8.37","4.28","8.22","","","07-GULY-0.6_20060726_1_1","",""
27,7.78,"13","9",4.17,7.83,"","",8.18,"76","8.65","4.85","7.65","","","07-SCRB-0.8_20060726_1_1","",""
21,5.88,"2","3.06",6.6,4.88,"","",4.29,"47","4.6","6.79","3.02","","","07-BRDY-1.2_20060726_1_1","",""
18,4.85,"7","5.91",4.45,7.55,"","",6.11,"57","6.29","5.61","5.97","","","07-SHLD-1.3_20060726_1_1","",""
18,4.85,"6","5.45",5.08,6.78,"","",4.92,"45","4.27","6.69","3.27","","","07-GRBR-1.4_20060726_1_1","",""
19,5.29,"6","5.45",5.57,6.16,"","",5.6,"68","7.88","6.72","3.2","","","07-PAIN-1.4_20060726_1_1","",""
20,5.59,"4","4.17",5.25,6.56,"","",4.74,"48","4.76","6.96","2.6","","","07-COSP-1.9_20060726_1_1","",""
17,4.56,"3","3.61",6.71,4.74,"","",3.53,"35","2.66","7.16","2.1","","","07-LEY-2.1_20060726_1_1","",""
22,6.18,"10","7.27",4.27,7.73,"","",7.24,"73","8.37","5.35","6.63","","","07-YAWG-2.3_20060726_1_1","",""
19,5.29,"8","6.36",5.38,6.4,"","",5.21,"55","5.97","7.19","2.02","","","07-GNAR-22.2_20060726_1_1","",""
16,4.26,"9","6.82",5.19,6.64,"","",5.57,"65","7.6","6.99","2.52","","","07-CHIT-3.4_20060726_1_1","",""
17,4.56,"7","5.91",4.68,7.28,"","",4.2,"38","3.15","7.95","0.12","","","07-CANA-3.5_20060726_1_1","",""
20,5.59,"11","8",3.54,8.46,"","",7.12,"54","5.81","4.77","7.73","","","07-MLOD-3.5_20060726_1_1","",""
19,5.29,"9","6.82",5.16,6.67,"","",5.5,"53","5.65","6.78","3.05","","","07-FLNT-3.6_20060726_1_1","",""
20,5.59,"6","5.45",5.58,6.15,"","",4.87,"48","4.76","7.04","2.4","","","07-REDC-3.8_20060726_1_1","",""
11,2.79,"3","3.61",6.28,5.27,"","",3.4,"38","3.15","7.13","2.18","","","07-KDIG-4.5_20060726_1_1","",""
17,4.56,"6","5.45",5.75,5.94,"","",4.25,"51","5.32","8.11","0","","","07-OWAS-4.0_20060726_1_1","",""
15,3.97,"1","1.25",8.38,2.65,"","",2.17,"37","2.98","8.15","0","","","07-SIXC-5.1_20060726_1_1","",""
20,5.59,"0","0",6.91,4.49,"","",3.25,"45","4.27","7.23","1.92","","","07-BLDY-0.1_20060727_1_1","",""
26,7.35,"10","7.27",3.71,8.29,"","",7.4,"81","9.13","6.02","4.95","","","07-COBK-0.2_20060727_1_1","",""
21,5.88,"3","3.61",6.54,4.95,"","",3.95,"51","5.32","8.06","0","","","07-LITR-0.2_20060727_1_1","",""
9,1.92,"4","4.17",5.26,6.55,"","",3.63,"46","4.44","7.58","1.05","","","07-TOTA-0.8_20060727_1_1","",""
21,5.88,"7","5.91",5.11,6.74,"","",6.26,"87","9.71","6.78","3.05","","","07-SCON-0.9_20060727_1_1","",""
20,6.82,"3","4.5",5.81,6.98,"","",6.28,"","","","","9","6.82","07-FSHO_W-1.2_20060727_6_1","",""
21,5.88,"8","6.36",2.76,9.24,"","",7.11,"58","6.45","4.9","7.6","","","07-COLK-1.3_20060727_1_1","",""
18,4.85,"4","4.17",5.76,5.93,"","",4.62,"52","5.48","6.94","2.65","","","07-GEDD-1.4_20060727_1_1","",""
28,8.06,"18","10",3.22,8.78,"","",8.58,"67","7.79","4.25","8.25","","","07-MADR-1.0_20060727_1_1","",""
20,5.59,"6","5.45",4.32,7.68,"","",5.42,"51","5.32","6.77","3.08","","","07-COWA-10.7_20060727_1_1","",""
30,8.61,"13","9",4.2,7.8,"","",7.86,"74","8.46","5.82","5.45","","","07-FSHO-10.8_20060727_1_1","",""
16,4.26,"3","3.61",4.68,7.28,"","",4.66,"46","4.44","6.52","3.7","","","07-ONON-18.2_20060727_1_1","",""
34,9.72,"18","10",4.26,7.74,"","",8.77,"77","8.75","4.84","7.66","","","07-FSHO_E-2.9_20060727_1_1","",""
23,6.47,"5","4.72",4.41,7.59,"","",5.68,"61","6.94","6.93","2.68","","","07-BNUT-20.6_20060727_1_1","",""
21,5.88,"3","3.61",5.99,5.64,"","",4.53,"52","5.48","7.19","2.02","","","07-SRAG-6.6_20060727_1_1","",""
23,6.47,"9","6.82",5.43,6.34,"","",5.55,"51","5.32","6.89","2.78","","","07-ONEI-8.6_20060727_1_1","",""
16,4.26,"0","0",7,4.38,"","",2.65,"38","3.15","7.42","1.45","","","07-WDCR-8.8_20060727_1_1","",""
9,0.71,"0","0",8.1,4.75,"2.263698293","3.82",2.32,"","","","","","","07-SEOS-22.4_20060801_2_1","",""
16,4.77,"2","3.5",6.81,7.98,"2.40983355","4.55",5.2,"","","","","","","07-SEOS-38.0_20060801_2_1","",""
10,1.43,"2","3.5",5.8,10,"1.97307777","2.37",4.33,"","","","","","","07-OSWE-5.2_20060801_2_1","",""
23,8.5,"7","8.5",7.71,5.72,"2.725523008","6.13",7.21,"","","","","","","07-CCAN-80.1_20060801_2_1","",""
15,4.32,"1","1.5",8.38,4.05,"2.505786013","5.03",3.73,"","","","","","","07-CCAN-99.8_20060801_2_1","",""
14,3.86,"1","1.5",5.49,10,"1.239931218","0",3.84,"","","","","","","07-SEOS-38.0_20060926_2_1","",""
26,10,"6","8",7.22,6.95,"3.165754218","8.33",8.32,"","","","","","","07-CCAN-80.1_20060926_2_1","",""
16,4.77,"2","3.5",9.36,1.6,"2.142108464","3.21",3.27,"","","","","","","07-CCAN-99.8_20060926_2_1","",""
22,8,"3","4.5",6.52,8.7,"3.120986049","8.1",7.32,"","","","","","","07-ONID-0.7_20060927_2_1","",""
15,4.32,"1","1.5",8.07,4.82,"2.637746239","5.69",4.08,"","","","","","","07-SEOS-22.4_20060927_2_1","",""
15,4.32,"3","4.5",5.73,10,"2.679088805","5.9",6.18,"","","","","","","07-OSWE-5.2_20060927_2_1","",""
25,7.06,"3","3.61",7.63,3.59,"","",4.56,"39","3.31","5.91","5.22","","","07-OWLI-13.8_20070717_1_1","",""
23,6.47,"10","7.27",5.05,6.81,"","",6.05,"60","6.77","6.82","2.95","","","07-OWLI-3.0_20070717_1_1","",""
12,2.95,"3","4.5",7.73,5.67,"0.793407023","0",3.28,"","","","","","","07-LRNC_62-12.7_20070807_2_1","",""
6,0,"1","1.5",7.89,5.28,"0.511338842","0",1.7,"","","","","","","07-LRNC_61-18.5_20070807_2_1","",""
15,4.32,"1","1.5",7.72,5.7,"2.363835216","4.32",3.96,"","","","","","","07-LRNC_60-82.7_20070807_2_1","",""
18,4.85,"6","5.45",5.06,6.8,"","",5.02,"51","5.32","6.92","2.7","","","07-SKAN-2.2_20070829_1_1","",""
24,6.76,"17","10",3.27,8.73,"","",8.41,"69","7.98","3.94","8.56","","","07-FSHO_E-2.9_20070829_1_1","",""
25,7.06,"7","5.91",4.17,7.83,"","",6.72,"79","8.94","6.46","3.85","","","07-BNUT-20.6_20070829_1_1","",""
18,4.85,"10","7.27",5.17,6.66,"","",5.38,"49","4.92","6.72","3.2","","","07-FLNT-3.6_20070829_1_1","",""
30,8.61,"12","8.5",5.18,6.65,"","",6.92,"58","6.45","6.24","4.4","","","07-CAYG-1.1_20070830_1_1","",""
16,4.26,"4","4.17",6.28,5.27,"","",3.97,"40","3.47","6.93","2.68","","","07-LEY-2.1_20070830_1_1","",""
12,3.09,"4","4.17",5.45,6.31,"","",3.82,"32","2.07","6.61","3.47","","","07-LIME-2.8_20070830_1_1","",""
26,7.35,"11","8",4.62,7.35,"","",5.86,"41","3.63","6.82","2.95","","","07-OWLI-3.0_20070830_1_1","",""
23,6.47,"9","6.82",5.1,6.75,"","",5.53,"56","6.13","7.4","1.5","","","07-SCON-0.9_20070905_1_1","",""
19,5.29,"10","7.27",5.36,6.42,"","",5.25,"48","4.76","7","2.5","","","07-SCON-1.8_20070905_1_1","",""
17,4.56,"6","5.45",4.5,7.5,"","",5.87,"56","6.13","5.72","5.7","","","07-SCON-10.9_20070905_1_1","",""
20,5.59,"7","5.91",5.39,6.39,"","",4.91,"47","4.6","7.18","2.05","","","07-SCON-3.6_20070905_1_1","",""
19,5.29,"7","5.91",5.71,5.99,"","",4.63,"48","4.76","7.52","1.2","","","07-SCON-5.3_20070905_1_1","",""
23,6.47,"9","6.82",5.28,6.52,"","",6.08,"60","6.77","6.47","3.83","","","07-SCON-7.4_20070905_1_1","",""
15,3.97,"0","0",7.69,3.51,"","",2.34,"35","2.66","7.38","1.55","","","07-ONON-1.0_20080624_1_1","",""
28,8.06,"6","5.45",5.65,6.06,"","",5.64,"52","5.48","6.74","3.15","","","07-ONON-14.7_20080624_1_1","",""
19,5.29,"4","4.17",5.43,6.34,"","",4.49,"43","3.95","6.91","2.72","","","07-ONON-18.2_20080624_1_1","",""
20,5.59,"8","6.36",4.88,7.03,"","",6.26,"65","7.6","6.11","4.72","","","07-ONON-20.9_20080624_1_1","",""
24,6.76,"10","7.27",3.87,8.13,"","",7.52,"67","7.79","4.87","7.63","","","07-ONON-23.4_20080624_1_1","",""
19,5.29,"4","4.17",5.44,6.32,"","",4.33,"44","4.11","7.3","1.75","","","07-ONON-5.9_20080624_1_1","",""
13,3.41,"0","0",5.64,7.27,"","",2.98,"","","","","1","1.25","07-BLDY-0.1_20080625_6_1","",""
16,4.77,"0","0",8.56,2.4,"","",3.15,"","","","","6","5.45","07-LEY-0.4_20080625_6_1","",""
15,4.32,"0","0",8.28,2.87,"","",2.7,"","","","","3","3.61","07-HARB-0.5_20080625_6_1","",""
17,4.56,"3","3.61",5.52,6.23,"","",4.75,"50","5.16","6.33","4.17","","","07-SAWM-0.6_20080625_1_1","",""
16,4.77,"0","0",7.33,4.45,"","",3.78,"","","","","7","5.91","07-NINE-0.7_20080625_6_1","",""
17,5.45,"4","6",5.31,7.82,"","",6.52,"","","","","9","6.82","07-GEDD-1.4_20080625_6_1","",""
18,4.85,"4","4.17",6.25,5.31,"","",4.36,"48","4.76","6.91","2.72","","","07-LEY-2.1_20080625_1_1","",""
28,8.06,"10","7.27",5.09,6.76,"","",5.93,"59","6.61","7.63","0.93","","","07-NINE-3.9_20080625_1_1","",""
24,6.76,"14","9.5",3.64,8.36,"","",7.3,"64","7.42","6.22","4.45","","","07-ROCK-1.1_20080721_1_1","",""
15,3.97,"5","4.72",5.01,6.86,"","",4.74,"55","5.97","7.13","2.18","","","07-MUDG-0.2_20080804_1_1","",""
16,4.26,"3","3.61",5.66,6.05,"","",3.8,"41","3.63","7.41","1.47","","","07-SKAN-13.5_20080804_1_1","",""
22,6.18,"9","6.82",5.12,6.72,"","",5.27,"53","5.65","7.61","0.97","","","07-OWAS-8.6_20080804_1_1","",""
16,4.26,"5","4.72",5.07,6.79,"","",3.96,"34","2.41","7.36","1.6","","","07-LIME-2.8_20080808_1_1","",""
20,5.59,"3","3.61",5.39,6.39,"","",4.62,"52","5.48","7.18","2.05","","","07-COWA-3.2_20080808_1_1","",""
