SITE_ID,chemical_name,sample_date,fraction,result_value,result_unit,validator_qualifiers,Project_name,sys_sample_code,cas_rn,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,interpreted_qualifiers,sample_delivery_group,qaqc_date,SH_LATITUDE,SH_LONGITUDE,SH_WQ_STANDARD,SH_PWL_ID,X,INFO_TYPE
13-WALK-2.1,"NITROGEN, KJELDAHL, TOTAL",7/10/2018,total,1,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-07102018-W,KN,0.08,mg/l,0.2,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, KJELDAHL, TOTAL",7/24/2018,total,1.11,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-07242018-WS,KN,0.08,mg/l,0.2,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, KJELDAHL, TOTAL",8/16/2018,total,1.31,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-081618-WS,KN,0.08,mg/l,0.2,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, KJELDAHL, TOTAL",9/5/2018,total,0.64,mg/l,J,Wallkill RAS 2018,13-WALK-2.1-09052018-W,KN,0.08,mg/l,0.1,,estimated value due to Equipment Blank error,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRATE (AS N)",10/12/2017,total,0.73,mg/l,A,Wallkill Special Study 2017,13-WALK-2.1,14797-55-8,NA,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRATE (AS N)",10/3/2018,total,0.65,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-10032018-W,14797-55-8,NA,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRATE (AS N)",7/10/2018,total,0.08,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-07102018-W,14797-55-8,NA,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRATE (AS N)",7/20/2017,total,0.51,mg/l,A,Wallkill Special Study 2017,13WALK-2.1_07202017_WS,14797-55-8,NA,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRATE (AS N)",7/24/2018,total,0.04,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-07242018-WS,14797-55-8,NA,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRATE (AS N)",8/16/2018,total,1.65,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-081618-WS,14797-55-8,NA,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRATE (AS N)",8/2/2017,total,0.41,mg/l,A,Wallkill Special Study 2017,13WALK-2.1_08022017-WS,14797-55-8,NA,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRATE (AS N)",9/20/2017,total,0.74,mg/l,A,Wallkill Special Study 2017,13-WALK-2.1,14797-55-8,NA,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRATE (AS N)",9/5/2018,total,0.8,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-09052018-W,14797-55-8,NA,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRATE (AS N)",9/7/2017,total,0.82,mg/l,A,Wallkill Special Study 2017,13WALK-2.1,14797-55-8,NA,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRITE",10/12/2017,total,0.02,mg/l,A,Wallkill Special Study 2017,13-WALK-2.1,14797-65-0,0.004,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRITE",10/3/2018,total,NA,mg/l,U,Wallkill RAS 2018,13-WALK-2.1-10032018-W,14797-65-0,0.007,mg/l,0.01,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRITE",7/10/2018,total,0.02,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-07102018-W,14797-65-0,0.007,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRITE",7/20/2017,total,NA,mg/l,U,Wallkill Special Study 2017,13WALK-2.1_07202017_WS,14797-65-0,0.002,mg/l,0.01,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRITE",7/24/2018,total,NA,mg/l,U,Wallkill RAS 2018,13-WALK-2.1-07242018-WS,14797-65-0,0.007,mg/l,0.01,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRITE",8/16/2018,total,0.02,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-081618-WS,14797-65-0,0.007,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRITE",8/2/2017,total,0.01,mg/l,A,Wallkill Special Study 2017,13WALK-2.1_08022017-WS,14797-65-0,0.002,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRITE",9/20/2017,total,0.02,mg/l,A,Wallkill Special Study 2017,13-WALK-2.1,14797-65-0,0.002,mg/l,0.01,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRITE",9/5/2018,total,NA,mg/l,U,Wallkill RAS 2018,13-WALK-2.1-09052018-W,14797-65-0,0.007,mg/l,0.01,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"NITROGEN, NITRITE",9/7/2017,total,NA,mg/l,U,Wallkill Special Study 2017,13WALK-2.1,14797-65-0,0.002,mg/l,0.01,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,PH,10/12/2017,total,7.63,pH units,A,Wallkill Special Study 2017,13-WALK-2.1,PH,NA,pH units,NA,H,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,PH,7/20/2017,total,7.95,pH units,A,Wallkill Special Study 2017,13WALK-2.1_07202017_WS,PH,NA,pH units,NA,H,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,PH,8/2/2017,total,8.79,pH units,A,Wallkill Special Study 2017,13WALK-2.1_08022017-WS,PH,NA,pH units,NA,H,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,PH,9/20/2017,total,8.26,pH units,A,Wallkill Special Study 2017,13-WALK-2.1,PH,NA,pH units,NA,H,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,PH,9/7/2017,total,8.05,pH units,A,Wallkill Special Study 2017,13WALK-2.1,PH,NA,pH units,NA,H,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"PHOSPHORUS, TOTAL (AS P)",10/12/2017,total,0.15,mg/l,A,Wallkill Special Study 2017,13-WALK-2.1,7723-14-0,0.008,mg/l,0.012,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,total,0.14,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-10032018-W,7723-14-0,0.01,mg/l,0.025,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"PHOSPHORUS, TOTAL (AS P)",7/10/2018,total,0.24,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-07102018-W,7723-14-0,0.02,mg/l,0.05,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"PHOSPHORUS, TOTAL (AS P)",7/20/2017,total,0.13,mg/l,A,Wallkill Special Study 2017,13WALK-2.1_07202017_WS,7723-14-0,0.008,mg/l,0.012,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"PHOSPHORUS, TOTAL (AS P)",7/24/2018,total,0.13,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-07242018-WS,7723-14-0,0.01,mg/l,0.025,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"PHOSPHORUS, TOTAL (AS P)",8/16/2018,total,0.23,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-081618-WS,7723-14-0,0.02,mg/l,0.05,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"PHOSPHORUS, TOTAL (AS P)",8/2/2017,total,0.11,mg/l,A,Wallkill Special Study 2017,13WALK-2.1_08022017-WS,7723-14-0,0.004,mg/l,0.006,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"PHOSPHORUS, TOTAL (AS P)",9/20/2017,total,0.12,mg/l,A,Wallkill Special Study 2017,13-WALK-2.1,7723-14-0,0.02,mg/l,0.03,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"PHOSPHORUS, TOTAL (AS P)",9/5/2018,total,0.12,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-09052018-W,7723-14-0,0.01,mg/l,0.025,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"PHOSPHORUS, TOTAL (AS P)",9/7/2017,total,0.14,mg/l,A,Wallkill Special Study 2017,13WALK-2.1,7723-14-0,0.01,mg/l,0.015,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Silver,10/12/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13-WALK-2.1,7440-22-4,0.131,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Silver,10/3/2018,total,NA,ug/l,U,Wallkill RAS 2018,13-WALK-2.1-10032018-W,7440-22-4,0.039,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Silver,7/10/2018,total,NA,ug/l,U,Wallkill RAS 2018,13-WALK-2.1-07102018-W,7440-22-4,0.039,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Silver,7/20/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13WALK-2.1_07202017_WS,7440-22-4,0.131,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Silver,7/24/2018,total,NA,ug/l,U,Wallkill RAS 2018,13-WALK-2.1-07242018-WS,7440-22-4,0.039,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Silver,8/16/2018,total,0.08,ug/l,J,Wallkill RAS 2018,13-WALK-2.1-081618-WS,7440-22-4,0.039,ug/l,1,J,estimated value due to lab error,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Silver,8/2/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13WALK-2.1_08022017-WS,7440-22-4,0.131,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Silver,9/20/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13-WALK-2.1,7440-22-4,0.131,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Silver,9/5/2018,total,NA,ug/l,U,Wallkill RAS 2018,13-WALK-2.1-09052018-W,7440-22-4,0.039,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Silver,9/7/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13WALK-2.1,7440-22-4,0.131,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Temperature of pH Analysis,10/12/2017,total,19.6,deg c,A,Wallkill Special Study 2017,13-WALK-2.1,TEMP,NA,deg c,NA,H,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Temperature of pH Analysis,7/20/2017,total,22.3,deg c,A,Wallkill Special Study 2017,13WALK-2.1_07202017_WS,TEMP,NA,deg c,NA,H,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Temperature of pH Analysis,8/2/2017,total,20.7,deg c,A,Wallkill Special Study 2017,13WALK-2.1_08022017-WS,TEMP,NA,deg c,NA,H,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Temperature of pH Analysis,9/20/2017,total,26.8,deg c,A,Wallkill Special Study 2017,13-WALK-2.1,TEMP,NA,deg c,NA,H,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Temperature of pH Analysis,9/7/2017,total,19.5,deg c,A,Wallkill Special Study 2017,13WALK-2.1,TEMP,NA,deg c,NA,H,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/12/2017,total,288,mg/l,A,Wallkill Special Study 2017,13-WALK-2.1,TDS,4,mg/l,10,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,total,183,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-10032018-W,TDS,4,mg/l,10,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/10/2018,total,284,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-07102018-W,TDS,4,mg/l,10,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/20/2017,total,239,mg/l,A,Wallkill Special Study 2017,13WALK-2.1_07202017_WS,TDS,4,mg/l,10,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/24/2018,total,249,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-07242018-WS,TDS,4,mg/l,10,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/16/2018,total,238,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-081618-WS,TDS,4,mg/l,10,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/2/2017,total,267,mg/l,A,Wallkill Special Study 2017,13WALK-2.1_08022017-WS,TDS,4,mg/l,10,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/20/2017,total,305,mg/l,A,Wallkill Special Study 2017,13-WALK-2.1,TDS,4,mg/l,10,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/5/2018,total,295,mg/l,A,Wallkill RAS 2018,13-WALK-2.1-09052018-W,TDS,4,mg/l,10,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/7/2017,total,272,mg/l,A,Wallkill Special Study 2017,13WALK-2.1,TDS,4,mg/l,10,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,TURBIDITY,10/12/2017,total,2.79,ntu,J,Wallkill Special Study 2017,13-WALK-2.1,TURB,0.06,ntu,0.1,,estimated value due to Equipment Blank error,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,TURBIDITY,10/3/2018,total,8.17,ntu,A,Wallkill RAS 2018,13-WALK-2.1-10032018-W,TURB,0.06,ntu,0.1,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,TURBIDITY,7/10/2018,total,6.7,ntu,A,Wallkill RAS 2018,13-WALK-2.1-07102018-W,TURB,0.06,ntu,0.1,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,TURBIDITY,7/20/2017,total,2.02,ntu,R,Wallkill Special Study 2017,13WALK-2.1_07202017_WS,TURB,0.06,ntu,0.1,,Holding Time error,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,TURBIDITY,7/24/2018,total,15.4,ntu,A,Wallkill RAS 2018,13-WALK-2.1-07242018-WS,TURB,0.06,ntu,0.1,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,TURBIDITY,8/16/2018,total,28.5,ntu,A,Wallkill RAS 2018,13-WALK-2.1-081618-WS,TURB,0.06,ntu,0.1,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,TURBIDITY,8/2/2017,total,11.1,ntu,A,Wallkill Special Study 2017,13WALK-2.1_08022017-WS,TURB,0.06,ntu,0.1,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,TURBIDITY,9/20/2017,total,8.2,ntu,A,Wallkill Special Study 2017,13-WALK-2.1,TURB,0.06,ntu,0.1,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,TURBIDITY,9/5/2018,total,6.31,ntu,J,Wallkill RAS 2018,13-WALK-2.1-09052018-W,TURB,0.06,ntu,0.1,,estimated value due to Equipment Blank error,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,TURBIDITY,9/7/2017,total,10.5,ntu,A,Wallkill Special Study 2017,13WALK-2.1,TURB,0.06,ntu,0.1,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Zinc,10/12/2017,total,3.9,ug/l,J,Wallkill Special Study 2017,13-WALK-2.1,7440-66-6,3,ug/l,5,J,estimated value due to lab error,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Zinc,10/3/2018,total,15.6,ug/l,A,Wallkill RAS 2018,13-WALK-2.1-10032018-W,7440-66-6,2.5,ug/l,5,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Zinc,7/10/2018,total,4.4,ug/l,R,Wallkill RAS 2018,13-WALK-2.1-07102018-W,7440-66-6,2.5,ug/l,5,J,estimated value due to lab error ; Equipment Blank error,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Zinc,7/20/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13WALK-2.1_07202017_WS,7440-66-6,3,ug/l,5,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Zinc,7/24/2018,total,11.6,ug/l,A,Wallkill RAS 2018,13-WALK-2.1-07242018-WS,7440-66-6,2.5,ug/l,5,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Zinc,8/16/2018,total,14.6,ug/l,A,Wallkill RAS 2018,13-WALK-2.1-081618-WS,7440-66-6,2.5,ug/l,5,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Zinc,8/2/2017,total,3.2,ug/l,R,Wallkill Special Study 2017,13WALK-2.1_08022017-WS,7440-66-6,3,ug/l,5,J,estimated value due to lab error ; Precision error,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Zinc,9/20/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13-WALK-2.1,7440-66-6,3,ug/l,5,U,Analyte was analyzed for but not detected,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Zinc,9/5/2018,total,6.3,ug/l,A,Wallkill RAS 2018,13-WALK-2.1-09052018-W,7440-66-6,2.5,ug/l,5,,,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-2.1,Zinc,9/7/2017,total,3.9,ug/l,J,Wallkill Special Study 2017,13WALK-2.1,7440-66-6,3,ug/l,5,J,estimated value due to lab error,NA,NA,41.825296,-74.047202,B,1306-0027,NA,NA
13-WALK-22.8,"ALKALINITY, TOTAL (AS CaCO3)",10/12/2017,total,142,mg/l,A,Wallkill Special Study 2017,13-WALK-22.8,ALK,1,mg/l,2,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,"ALKALINITY, TOTAL (AS CaCO3)",10/2/2018,total,96,mg/l,A,Wallkill RAS 2018,13-WALK-22.8-10022018-W,ALK,1,mg/l,2,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,"ALKALINITY, TOTAL (AS CaCO3)",7/10/2018,total,159,mg/l,A,Wallkill RAS 2018,13-WALK-22.8-07102018-W,ALK,1,mg/l,2,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,"ALKALINITY, TOTAL (AS CaCO3)",7/20/2017,total,116,mg/l,A,Wallkill Special Study 2017,13WALK-22.8_07202017_WS,ALK,1,mg/l,2,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,"ALKALINITY, TOTAL (AS CaCO3)",7/24/2018,total,129,mg/l,A,Wallkill RAS 2018,13-WALK-22.8-07242018-WS,ALK,1,mg/l,2,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,"ALKALINITY, TOTAL (AS CaCO3)",8/15/2018,total,89.6,mg/l,A,Wallkill RAS 2018,13-WALK-22.8-08152018-W,ALK,1,mg/l,2,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,"ALKALINITY, TOTAL (AS CaCO3)",8/2/2017,total,126,mg/l,A,Wallkill Special Study 2017,13WALK-22.8_08022017-WS,ALK,1,mg/l,2,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,"ALKALINITY, TOTAL (AS CaCO3)",9/20/2017,total,139,mg/l,A,Wallkill Special Study 2017,13-WALK-22.8,ALK,1,mg/l,2,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,"ALKALINITY, TOTAL (AS CaCO3)",9/6/2018,total,143,mg/l,A,Wallkill RAS 2018,13-WALK-22.8-09062018-W,ALK,1,mg/l,2,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,"ALKALINITY, TOTAL (AS CaCO3)",9/7/2017,total,128,mg/l,A,Wallkill Special Study 2017,13WALK-22.8,ALK,1,mg/l,2,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Aluminum,10/12/2017,total,30.3,ug/l,A,Wallkill Special Study 2017,13-WALK-22.8,7429-90-5,2.7,ug/l,10,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Aluminum,10/2/2018,total,575,ug/l,A,Wallkill RAS 2018,13-WALK-22.8-10022018-W,7429-90-5,23,ug/l,100,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Aluminum,7/10/2018,total,125,ug/l,A,Wallkill RAS 2018,13-WALK-22.8-07102018-W,7429-90-5,2.3,ug/l,10,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Aluminum,7/20/2017,total,185,ug/l,A,Wallkill Special Study 2017,13WALK-22.8_07202017_WS,7429-90-5,80.1,ug/l,100,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Aluminum,7/24/2018,total,281,ug/l,A,Wallkill RAS 2018,13-WALK-22.8-07242018-WS,7429-90-5,23,ug/l,100,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Aluminum,8/15/2018,total,878,ug/l,A,Wallkill RAS 2018,13-WALK-22.8-08152018-W,7429-90-5,23,ug/l,100,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Aluminum,8/2/2017,total,103,ug/l,A,Wallkill Special Study 2017,13WALK-22.8_08022017-WS,7429-90-5,2.7,ug/l,10,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Aluminum,9/20/2017,total,43.8,ug/l,A,Wallkill Special Study 2017,13-WALK-22.8,7429-90-5,2.7,ug/l,10,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Aluminum,9/6/2018,total,91.2,ug/l,A,Wallkill RAS 2018,13-WALK-22.8-09062018-W,7429-90-5,2.3,ug/l,10,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Aluminum,9/7/2017,total,221,ug/l,A,Wallkill Special Study 2017,13WALK-22.8,7429-90-5,13.5,ug/l,50,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Arsenic,10/12/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13-WALK-22.8,7440-38-2,0.389,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Arsenic,10/2/2018,total,1.3,ug/l,A,Wallkill RAS 2018,13-WALK-22.8-10022018-W,7440-38-2,0.39,ug/l,1,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Arsenic,7/10/2018,total,2.3,ug/l,A,Wallkill RAS 2018,13-WALK-22.8-07102018-W,7440-38-2,0.39,ug/l,1,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Arsenic,7/20/2017,total,0.81,ug/l,J,Wallkill Special Study 2017,13WALK-22.8_07202017_WS,7440-38-2,0.389,ug/l,1,J,estimated value due to lab error,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Arsenic,7/24/2018,total,1.8,ug/l,A,Wallkill RAS 2018,13-WALK-22.8-07242018-WS,7440-38-2,0.39,ug/l,1,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Arsenic,8/15/2018,total,2.5,ug/l,A,Wallkill RAS 2018,13-WALK-22.8-08152018-W,7440-38-2,0.39,ug/l,1,,,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Arsenic,8/2/2017,total,0.92,ug/l,J,Wallkill Special Study 2017,13WALK-22.8_08022017-WS,7440-38-2,0.389,ug/l,1,J,estimated value due to lab error,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
13-WALK-22.8,Arsenic,9/20/2017,total,0.66,ug/l,J,Wallkill Special Study 2017,13-WALK-22.8,7440-38-2,0.389,ug/l,1,J,estimated value due to lab error,NA,NA,41.635,-74.18889,B,1306-0038,NA,NA
