SITE_ID,sys_sample_code,chemical_name,sample_date,cas_rn,fraction,result_value,result_unit,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,SH_LATITUDE,SH_LONGITUDE,SH_PWL_ID,SH_WQ_STANDARD,INFO_TYPE,qaqc_date,X,sample_delivery_group,Project_name
13-WALK-22.8,13-WALK-22.8-08152018-W,"NITROGEN, NITRATE (AS N)",8/15/2018,14797-55-8,total,2.53,mg/l,NA,mg/l,0.01,,A,,41.635,-74.18889,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-26.9,13-WALK-26.9-08152018-W,"NITROGEN, NITRATE (AS N)",8/15/2018,14797-55-8,total,0.59,mg/l,NA,mg/l,0.01,,A,,41.5763,-74.19071,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-08152018-W,"NITROGEN, NITRATE (AS N)",8/15/2018,14797-55-8,total,2.51,mg/l,NA,mg/l,0.01,,A,,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-08152018-W,"NITROGEN, NITRATE (AS N)",8/15/2018,14797-55-8,total,1.34,mg/l,NA,mg/l,0.01,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-08152018-W,"NITROGEN, NITRATE (AS N)",8/15/2018,14797-55-8,total,1.2,mg/l,NA,mg/l,0.01,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-08152018,"NITROGEN, NITRATE (AS N)",8/15/2018,14797-55-8,total,1.28,mg/l,NA,mg/l,0.01,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-5.7,13-PKIL-5.7-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.67009,-74.11449,1306-0044,B(T),,,,,PEERS_WK
13-TINW-4.5,13-TINW_4.5-0.8-08152017-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.55868,-74.15782,1306-0069,A,,,,,PEERS_WK
13-TINW_T3-2.1,13-TINW_T3-2.1-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.53659,-74.17153,1306-0068,B,,,,,PEERS_WK
13-WALK_T13-0.7,13-WALK_T13-0.7-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.76295,-74.08449,1306-0040,A,,,,,PEERS_WK
13-WALK_T15-0.1,13-WALK_T15-0.1-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.743267,-74.092387,1306-0040,A,,,,,PEERS_WK
13-DWAR-2.0,13-DWAR-2.0-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.62444,-74.19945,1306-0062,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-0.4,13-GUNK-0.4-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.68722,-74.17278,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-0.4,13-PKIL-0.4-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.72528,-74.10472,1306-0044,B(T),NA,NA,NA,NA,Wallkill RAS 2018
13-TINW-0.5,13-TINW-0.5-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.573251,-74.18353,1306-0068,A,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-19.0,13-WALK-19.0-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,0.02,mg/l,0.007,mg/l,0.01,,A,,41.68306,-74.16444,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-22.8,13-WALK-22.8-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,0.02,mg/l,0.007,mg/l,0.01,,A,,41.635,-74.18889,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-26.9,13-WALK-26.9-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.5763,-74.19071,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,0.02,mg/l,0.007,mg/l,0.01,,A,,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,0.02,mg/l,0.007,mg/l,0.01,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-08152018-W,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,0.02,mg/l,0.007,mg/l,0.01,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-08152018,"NITROGEN, NITRITE",8/15/2018,14797-65-0,total,0.01,mg/l,0.007,mg/l,0.01,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-5.7,13-PKIL-5.7-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.0729,mg/l,0.002,mg/l,0.005,,A,,41.67009,-74.11449,1306-0044,B(T),,,,,PEERS_WK
13-TINW-4.5,13-TINW_4.5-0.8-08152017-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.113,mg/l,0.01,mg/l,0.025,,A,,41.55868,-74.15782,1306-0069,A,,,,,PEERS_WK
13-TINW_T3-2.1,13-TINW_T3-2.1-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.21,mg/l,0.04,mg/l,0.1,,A,,41.53659,-74.17153,1306-0068,B,,,,,PEERS_WK
13-WALK_T13-0.7,13-WALK_T13-0.7-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.056,mg/l,0.002,mg/l,0.005,,A,,41.76295,-74.08449,1306-0040,A,,,,,PEERS_WK
13-WALK_T15-0.1,13-WALK_T15-0.1-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.0601,mg/l,0.002,mg/l,0.005,,A,,41.743267,-74.092387,1306-0040,A,,,,,PEERS_WK
13-DWAR-2.0,13-DWAR-2.0-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.13,mg/l,0.01,mg/l,0.025,,A,,41.62444,-74.19945,1306-0062,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-0.4,13-GUNK-0.4-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.07,mg/l,0.002,mg/l,0.005,,A,,41.68722,-74.17278,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.07,mg/l,0.002,mg/l,0.005,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.1,mg/l,0.002,mg/l,0.005,,A,,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-0.4,13-PKIL-0.4-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.06,mg/l,0.002,mg/l,0.005,,A,,41.72528,-74.10472,1306-0044,B(T),NA,NA,NA,NA,Wallkill RAS 2018
13-TINW-0.5,13-TINW-0.5-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.14,mg/l,0.01,mg/l,0.025,,A,,41.573251,-74.18353,1306-0068,A,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-19.0,13-WALK-19.0-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.32,mg/l,0.02,mg/l,0.05,,A,,41.68306,-74.16444,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-22.8,13-WALK-22.8-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.32,mg/l,0.02,mg/l,0.05,,A,,41.635,-74.18889,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-26.9,13-WALK-26.9-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.17,mg/l,0.01,mg/l,0.025,,A,,41.5763,-74.19071,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.34,mg/l,0.02,mg/l,0.05,,A,,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.28,mg/l,0.02,mg/l,0.05,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-08152018-W,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.26,mg/l,0.02,mg/l,0.05,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-08152018,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,total,0.37,mg/l,0.02,mg/l,0.05,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-DWAR-2.0,13-DWAR-2.0-08152018-W,Silver,8/15/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.62444,-74.19945,1306-0062,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-0.4,13-GUNK-0.4-08152018-W,Silver,8/15/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.68722,-74.17278,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-08152018-W,Silver,8/15/2018,7440-22-4,total,0.11,ug/l,0.039,ug/l,1,J,J,estimated value due to lab error,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-08152018-W,Silver,8/15/2018,7440-22-4,total,0.1,ug/l,0.039,ug/l,1,J,J,estimated value due to lab error,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-0.4,13-PKIL-0.4-08152018-W,Silver,8/15/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.72528,-74.10472,1306-0044,B(T),NA,NA,NA,NA,Wallkill RAS 2018
13-TINW-0.5,13-TINW-0.5-08152018-W,Silver,8/15/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.573251,-74.18353,1306-0068,A,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-19.0,13-WALK-19.0-08152018-W,Silver,8/15/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.68306,-74.16444,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-22.8,13-WALK-22.8-08152018-W,Silver,8/15/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.635,-74.18889,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-26.9,13-WALK-26.9-08152018-W,Silver,8/15/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.5763,-74.19071,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-08152018-W,Silver,8/15/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-08152018-W,Silver,8/15/2018,7440-22-4,total,0.16,ug/l,0.039,ug/l,1,J,J,estimated value due to lab error,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-08152018-W,Silver,8/15/2018,7440-22-4,total,0.1,ug/l,0.039,ug/l,1,J,J,estimated value due to lab error,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-08152018,Silver,8/15/2018,7440-22-4,total,0.1,ug/l,0.039,ug/l,1,J,J,estimated value due to lab error,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-DWAR-2.0,13-DWAR-2.0-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,167,mg/l,4,mg/l,10,,A,,41.62444,-74.19945,1306-0062,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-0.4,13-GUNK-0.4-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,111,mg/l,4,mg/l,10,,A,,41.68722,-74.17278,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,301,mg/l,4,mg/l,10,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,352,mg/l,4,mg/l,10,,A,,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-0.4,13-PKIL-0.4-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,222,mg/l,4,mg/l,10,,A,,41.72528,-74.10472,1306-0044,B(T),NA,NA,NA,NA,Wallkill RAS 2018
13-TINW-0.5,13-TINW-0.5-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,202,mg/l,4,mg/l,10,,A,,41.573251,-74.18353,1306-0068,A,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-19.0,13-WALK-19.0-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,272,mg/l,4,mg/l,10,,A,,41.68306,-74.16444,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-22.8,13-WALK-22.8-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,274,mg/l,4,mg/l,10,,A,,41.635,-74.18889,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-26.9,13-WALK-26.9-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,213,mg/l,4,mg/l,10,,A,,41.5763,-74.19071,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,269,mg/l,4,mg/l,10,,A,,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,234,mg/l,4,mg/l,10,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-08152018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,228,mg/l,4,mg/l,10,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-08152018,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,total,420,mg/l,4,mg/l,10,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-5.7,13-PKIL-5.7-08152018-W,TURBIDITY,8/15/2018,TURB,total,4.58,ntu,0.06,ntu,0.1,,A,,41.67009,-74.11449,1306-0044,B(T),,,,,PEERS_WK
13-TINW-4.5,13-TINW_4.5-0.8-08152017-W,TURBIDITY,8/15/2018,TURB,total,3.83,ntu,0.06,ntu,0.1,,A,,41.55868,-74.15782,1306-0069,A,,,,,PEERS_WK
13-TINW_T3-2.1,13-TINW_T3-2.1-08152018-W,TURBIDITY,8/15/2018,TURB,total,5.35,ntu,0.06,ntu,0.1,,A,,41.53659,-74.17153,1306-0068,B,,,,,PEERS_WK
13-WALK_T13-0.7,13-WALK_T13-0.7-08152018-W,TURBIDITY,8/15/2018,TURB,total,11.6,ntu,0.06,ntu,0.1,,A,,41.76295,-74.08449,1306-0040,A,,,,,PEERS_WK
13-WALK_T15-0.1,13-WALK_T15-0.1-08152018-W,TURBIDITY,8/15/2018,TURB,total,2.85,ntu,0.06,ntu,0.1,,A,,41.743267,-74.092387,1306-0040,A,,,,,PEERS_WK
13-DWAR-2.0,13-DWAR-2.0-08152018-W,TURBIDITY,8/15/2018,TURB,total,7.92,ntu,0.06,ntu,0.1,,A,,41.62444,-74.19945,1306-0062,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-0.4,13-GUNK-0.4-08152018-W,TURBIDITY,8/15/2018,TURB,total,9.84,ntu,0.06,ntu,0.1,,A,,41.68722,-74.17278,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-08152018-W,TURBIDITY,8/15/2018,TURB,total,12.5,ntu,0.06,ntu,0.1,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-08152018-W,TURBIDITY,8/15/2018,TURB,total,8.83,ntu,0.06,ntu,0.1,,A,,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-0.4,13-PKIL-0.4-08152018-W,TURBIDITY,8/15/2018,TURB,total,3.58,ntu,0.06,ntu,0.1,,A,,41.72528,-74.10472,1306-0044,B(T),NA,NA,NA,NA,Wallkill RAS 2018
13-TINW-0.5,13-TINW-0.5-08152018-W,TURBIDITY,8/15/2018,TURB,total,7.97,ntu,0.06,ntu,0.1,,A,,41.573251,-74.18353,1306-0068,A,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-19.0,13-WALK-19.0-08152018-W,TURBIDITY,8/15/2018,TURB,total,32.1,ntu,0.06,ntu,0.1,,A,,41.68306,-74.16444,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-22.8,13-WALK-22.8-08152018-W,TURBIDITY,8/15/2018,TURB,total,23.1,ntu,0.06,ntu,0.1,,A,,41.635,-74.18889,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-26.9,13-WALK-26.9-08152018-W,TURBIDITY,8/15/2018,TURB,total,8.81,ntu,0.06,ntu,0.1,,A,,41.5763,-74.19071,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-08152018-W,TURBIDITY,8/15/2018,TURB,total,22.1,ntu,0.06,ntu,0.1,,A,,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-08152018-W,TURBIDITY,8/15/2018,TURB,total,48.9,ntu,0.06,ntu,0.1,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-08152018-W,TURBIDITY,8/15/2018,TURB,total,39.3,ntu,0.06,ntu,0.1,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-08152018,TURBIDITY,8/15/2018,TURB,total,15.8,ntu,0.06,ntu,0.1,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-DWAR-2.0,13-DWAR-2.0-08152018-W,Zinc,8/15/2018,7440-66-6,total,8.8,ug/l,2.5,ug/l,5,,A,,41.62444,-74.19945,1306-0062,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-0.4,13-GUNK-0.4-08152018-W,Zinc,8/15/2018,7440-66-6,total,11.3,ug/l,2.5,ug/l,5,,A,,41.68722,-74.17278,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-08152018-W,Zinc,8/15/2018,7440-66-6,total,10.3,ug/l,2.5,ug/l,5,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-08152018-W,Zinc,8/15/2018,7440-66-6,total,9.3,ug/l,2.5,ug/l,5,,A,,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-PKIL-0.4,13-PKIL-0.4-08152018-W,Zinc,8/15/2018,7440-66-6,total,6.4,ug/l,2.5,ug/l,5,,A,,41.72528,-74.10472,1306-0044,B(T),NA,NA,NA,NA,Wallkill RAS 2018
13-TINW-0.5,13-TINW-0.5-08152018-W,Zinc,8/15/2018,7440-66-6,total,8.1,ug/l,2.5,ug/l,5,,A,,41.573251,-74.18353,1306-0068,A,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-19.0,13-WALK-19.0-08152018-W,Zinc,8/15/2018,7440-66-6,total,19.5,ug/l,2.5,ug/l,5,,A,,41.68306,-74.16444,1306-0045,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-22.8,13-WALK-22.8-08152018-W,Zinc,8/15/2018,7440-66-6,total,18.6,ug/l,2.5,ug/l,5,,A,,41.635,-74.18889,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-26.9,13-WALK-26.9-08152018-W,Zinc,8/15/2018,7440-66-6,total,11.3,ug/l,2.5,ug/l,5,,A,,41.5763,-74.19071,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-29.9,13-WALK-29.9-08152018-W,Zinc,8/15/2018,7440-66-6,total,24.7,ug/l,2.5,ug/l,5,,A,,41.54217,-74.20946,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-08152018-W,Zinc,8/15/2018,7440-66-6,total,24.5,ug/l,2.5,ug/l,5,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-08152018-W,Zinc,8/15/2018,7440-66-6,total,25.8,ug/l,2.5,ug/l,5,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-08152018,Zinc,8/15/2018,7440-66-6,total,17.2,ug/l,2.5,ug/l,5,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-37.7,13-GUNK-37.7-081618-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,total,45.2,mg/l,1,mg/l,2,,A,,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-081618-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,total,40.8,mg/l,1,mg/l,2,,A,,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK_T35-0.2-081618-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,total,56.8,mg/l,1,mg/l,2,,A,,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-081618-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,total,53.6,mg/l,1,mg/l,2,,A,,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-081618-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,total,120,mg/l,1,mg/l,2,,A,,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-0.7,13-WALK-0.7-081618-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,total,80.4,mg/l,1,mg/l,2,,A,,41.847051,-74.043821,1306-0037,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-2.1,13-WALK-2.1-081618-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,total,80.8,mg/l,1,mg/l,2,,A,,41.825296,-74.047202,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-081618-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,total,86,mg/l,1,mg/l,2,,A,,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-081618-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,total,81.6,mg/l,1,mg/l,2,,A,,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-9.8,13-WALK-9.8-081618-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/16/2018,ALK,total,78.4,mg/l,1,mg/l,2,,A,,41.765737,-74.092973,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
